,Date,User,Tweet,num_of_likes,num_of_retweet,CleanTweet,Subjectivity,Polarity,Score
1560,2022-04-18 11:03:22+00:00,Aylaazari,@AdebolaAdesona Is Nigerian Vacation friendly to other nations? 🤣 remove the speck in your eyes first before the firewood in your neighbour's  eyes.,2,0,is nigerian vacation friendly other nations remove speck your eyes first before firewood your neighbours eyes,0.40277777777777773,0.16666666666666666,Positive
1561,2022-04-17 20:18:22+00:00,Aylaazari,@Thegrey8 There are some really good script writers. The drama series with Osa’s and those ladies was really good.,1,0,there are some really good script writers drama series with osa s those ladies was really good,0.6000000000000001,0.7,Positive
1562,2022-04-17 20:17:18+00:00,Aylaazari,"@parkeg1 @paimadhu @uche_blackstock Except it’s not killing them, so Yh. Bye",0,0,except it s not killing them so yh bye,0.0,0.0,Neutral
1563,2022-04-17 08:11:20+00:00,Aylaazari,"@00111001NV Yes thank you for asking.
Happy Easter 🐣  😊",1,0,yes thank you asking happy easter,1.0,0.8,Positive
1564,2022-04-17 08:09:23+00:00,Aylaazari,"@00111001NV CS50 computer science course, when you do it in C, it then make more sense. You first have to initialize(usually to zero), give a condition, then the kind of loop you need usually j++.
🤣",1,0,cs50 computer science course when you do it c it then make more sense you first have initialize usually zero give condition then kind loop you need usually j,0.49583333333333335,0.275,Positive
1565,2022-04-17 08:05:41+00:00,Aylaazari,"@00111001NV For loop!
I understood the basic idea of going over each iteration but then I just had an issue with knowing what to write and how it would look. 🤦🏽‍♀️",1,0,loop i understood basic idea going over each iteration but then i just had issue with knowing what write how it would look,0.125,0.0,Neutral
1567,2022-04-17 01:58:02+00:00,Aylaazari,@paimadhu @uche_blackstock Even the non-privileged nations want it over. Rest,3,0,even non privileged nations want it over rest,0.0,0.0,Neutral
1568,2022-04-17 01:30:05+00:00,Aylaazari,"@VittoStack -R
-C
-Python
-Html 
++",0,0,r c python html,0.0,0.0,Neutral
1569,2022-04-17 01:25:08+00:00,Aylaazari,@FunnyOnePiece 😂 still funny to me,1,0,still funny me,1.0,0.25,Positive
1570,2022-04-17 01:21:26+00:00,Aylaazari,"@Ola_olomola You believe okoto, free others to believe what they want. If they don’t want to eat meat to commemorate a particular event. Let them be!",0,0,you believe okoto free others believe what they want if they don t want eat meat commemorate particular event let them be,0.5666666666666667,0.3041666666666667,Positive
1571,2022-04-16 23:10:36+00:00,Aylaazari,@donny_keyz @jay_mikee You know 😂,0,0,you know,0.0,0.0,Neutral
1572,2022-04-16 23:09:27+00:00,Aylaazari,@GudSoccer @jay_mikee @Tolathelastborn Thanks for the recommendation 🏃🏾‍♀️,5,0,thanks recommendation,0.2,0.2,Positive
1573,2022-04-16 23:06:33+00:00,Aylaazari,@namedToobi I don’t know if ashu laugh or agree with your sense.,0,0,i don t know if ashu laugh or agree with your sense,0.1,0.3,Positive
1574,2022-04-16 21:51:11+00:00,Aylaazari,Commendable https://t.co/KAmsjCxC4G,0,0,commendable,0.0,0.0,Neutral
1575,2022-04-16 21:49:50+00:00,Aylaazari,@Ola_olomola @Postsubman How can your belief in a white dead man be understood in the first place,3,0,how can your belief white dead man be understood first place,0.24444444444444446,0.016666666666666663,Positive
1576,2022-04-16 21:40:53+00:00,Aylaazari,@AceTolulope Downright to the mannerisms and the glasses and his wife too.,1,0,downright mannerisms glasses his wife too,0.0,0.0,Neutral
1577,2022-04-16 15:39:26+00:00,Aylaazari,@AceTolulope I just felt it!!!,0,0,i just felt it,0.0,0.0,Neutral
1578,2022-04-15 20:09:20+00:00,Aylaazari,@Lupin_333 @AoTJewels Impel down was brutal.,0,0,impel down was brutal,0.6444444444444445,-0.5152777777777778,Negative
1579,2022-04-15 19:22:05+00:00,Aylaazari,@AoTJewels It dressrossa or ennies lobby a joke to you?,0,0,it dressrossa or ennies lobby joke you,0.0,0.0,Neutral
1580,2022-04-15 18:45:35+00:00,Aylaazari,Godfada https://t.co/novZPIvR8E,0,0,godfada,0.0,0.0,Neutral
1581,2022-04-15 18:45:13+00:00,Aylaazari,2nd darkest https://t.co/PbvQBhYzL9,0,0,2nd darkest,0.0,0.0,Neutral
1582,2022-04-15 18:37:25+00:00,Aylaazari,@sharanicolelynn Insane that someone should even write this.,0,0,insane that someone should even write this,1.0,-1.0,Negative
1583,2022-04-15 18:34:31+00:00,Aylaazari,@ulxma He is a Good God…,1,0,he is good god,0.6000000000000001,0.7,Positive
1584,2022-03-20 17:46:28+00:00,Aylaazari,Amen Sistur https://t.co/fo0SvJ8c4e,0,0,amen sistur,0.0,0.0,Neutral
1585,2022-03-20 12:28:30+00:00,Aylaazari,@AkayanSteve @mykael_yuddy The good ol boy,0,0,good ol boy,0.6000000000000001,0.7,Positive
1586,2022-03-20 01:43:26+00:00,Aylaazari,"@mykael_yuddy @AkayanSteve 🤣 like how are these people human, it’s saddening",1,0,like how are these people human it s saddening,0.1,0.0,Neutral
1587,2022-03-20 01:42:19+00:00,Aylaazari,"@Pochitadoll Jujutsu MF Kaisen 🔥.
AOT
Naruto
One Piece 
#fromthebottomup",0,0,jujutsu mf kaisen aot naruto one piece,0.0,0.0,Neutral
1588,2022-03-20 01:40:24+00:00,Aylaazari,@szndontmiss @Pochitadoll But you can never compare one piece and Naruto.!!,0,0,but you can never compare one piece naruto,0.0,0.0,Neutral
1589,2022-03-20 01:39:45+00:00,Aylaazari,@SuuuperAnime @Vistaxv @Pochitadoll Preach it,1,0,preach it,0.0,0.0,Neutral
1590,2022-03-20 01:39:24+00:00,Aylaazari,@Toxic_Ladx @Pochitadoll Boruto 🤣,0,0,boruto,0.0,0.0,Neutral
1591,2022-03-20 01:38:30+00:00,Aylaazari,Im screaming 🤣 https://t.co/ty5fr6V3W7,0,0,im screaming,0.0,0.0,Neutral
1592,2022-03-19 19:55:38+00:00,Aylaazari,"@Curious_Jonn It’s like asking why the world has more men than women. I believe transgenderism is largely biological, so I don’t know you can ask a why but you can perhaps make some assumptions at to the reasons for the trend.",1,0,it s like asking why world has more men than women i believe transgenderism is largely biological so i don t know you can ask why but you can perhaps make some assumptions at reasons trend,0.4642857142857143,0.35714285714285715,Positive
1593,2022-03-19 19:44:42+00:00,Aylaazari,@Curious_Jonn Lol it’s everywhere just check,0,0,lol it s everywhere just check,0.7,0.8,Positive
1594,2022-03-19 19:43:42+00:00,Aylaazari,@erigganewmoney Distance 😭,0,0,distance,0.0,0.0,Neutral
1595,2022-03-19 19:41:45+00:00,Aylaazari,@Curious_Jonn Yup,0,0,yup,0.0,0.0,Neutral
1597,2022-03-19 15:25:32+00:00,Aylaazari,@Curious_Jonn They are not as Many and it’s been patriarchy is not something we are trying to reinforce.,1,0,they are not as many it s been patriarchy is not something we are trying reinforce,0.5,0.5,Positive
1598,2022-03-18 17:51:25+00:00,Aylaazari,@officialskallez @_NWAMAKAA_ Madddddt,1,0,madddddt,0.0,0.0,Neutral
1599,2022-03-18 17:50:58+00:00,Aylaazari,@iam_sphandsome @65Bamidele @_NWAMAKAA_ Bless you,1,0,bless you,0.0,0.0,Neutral
1600,2022-03-18 17:50:43+00:00,Aylaazari,@_NwaAdaChisom @_NWAMAKAA_ You getttt,0,0,you getttt,0.0,0.0,Neutral
1601,2022-03-18 17:50:30+00:00,Aylaazari,@tripplset @_NWAMAKAA_ @DangDaniel_ Pls gettat,0,0,pls gettat,0.0,0.0,Neutral
1602,2022-03-18 17:50:22+00:00,Aylaazari,@PremiumBrother @_NWAMAKAA_ Pls gettat,0,0,pls gettat,0.0,0.0,Neutral
1603,2022-03-18 17:50:11+00:00,Aylaazari,@luchyy_A @_NWAMAKAA_ Yassss,1,0,yassss,0.0,0.0,Neutral
1604,2022-03-18 17:31:48+00:00,Aylaazari,"@sohosatan It’s sad that most of the complaints are from women, the population size of decent men is so small, it’s worth studying.",0,0,it s sad that most complaints are women population size decent men is so small it s worth studying,0.5333333333333333,0.04333333333333333,Positive
1606,2022-03-18 08:20:08+00:00,Aylaazari,Omo https://t.co/ShuDThuz00,0,0,omo,0.0,0.0,Neutral
1607,2022-03-18 08:13:13+00:00,Aylaazari,Ugh 😑 https://t.co/DCZMKgC45o,0,0,ugh,0.0,0.0,Neutral
1609,2022-03-18 02:49:53+00:00,Aylaazari,"@Master_inno But this is nice, you ppl sef. They are enthusiastically dancing a very much loved dance by Nigerians. I love it",0,0,but this is nice you ppl sef they are enthusiastically dancing very much loved dance by nigerians i love it,0.7999999999999999,0.6,Positive
1610,2022-03-18 01:38:54+00:00,Aylaazari,@_NWAMAKAA_ She killed it abeg,0,0,she killed it abeg,0.0,-0.2,Negative
1611,2022-03-17 23:49:10+00:00,Aylaazari,@DailyOPMemes Who is the first dude?,0,0,who is first dude,0.3333333333333333,0.25,Positive
1613,2022-03-17 10:54:53+00:00,Aylaazari,@Cappadiszle Happy Birthday 🎂,1,0,happy birthday,1.0,0.8,Positive
1614,2022-03-17 01:26:09+00:00,Aylaazari,@nihilistory 🫂 sorry my Boo,0,0,sorry my boo,1.0,-0.5,Negative
1615,2022-03-16 23:28:07+00:00,Aylaazari,"@bolu_official @Adeyemiai0 Lol it never happens like that, 🤣 never seen anyone play like that biko",2,0,lol it never happens like that never seen anyone play like that biko,0.7,0.8,Positive
1616,2022-03-16 14:41:57+00:00,Aylaazari,@bolu_official @Adeyemiai0 Usually we take the knight hold it between our middle and fore fingers before we take the bishop,145,0,usually we take knight hold it between our middle fore fingers before we take bishop,0.125,-0.125,Negative
1617,2022-03-16 11:36:58+00:00,Aylaazari,@Dubix8 @gbengadewoyin Oya name your city,0,0,oya name your city,0.0,0.0,Neutral
1618,2022-03-16 11:23:46+00:00,Aylaazari,"@rutie_xx Actually “shoot shot” is the present tense, the past tense would be I just Shot my shoot… 
🤣",0,0,actually shoot shot is present tense past tense would be i just shot my shoot,0.27,-0.1833333333333333,Negative
1619,2022-03-16 11:22:45+00:00,Aylaazari,@Ishow_leck That together with the the haircut and errthing,0,0,that together with haircut errthing,0.0,0.0,Neutral
1620,2022-03-16 11:19:41+00:00,Aylaazari,@PGU_1 Obviously AOT,0,0,obviously aot,0.5,0.0,Neutral
1621,2022-03-16 11:16:29+00:00,Aylaazari,"@NyashaMadzima Citation - Anus
DOI - Anus
Peer reviewers - association of zombies 
Sample size -  group of antelopes
Methodology - thinking with toothpick and snuff",0,0,citation anus doi anus peer reviewers association zombies sample size group antelopes methodology thinking with toothpick snuff,0.0,0.0,Neutral
1623,2022-03-16 09:21:19+00:00,Aylaazari,@Jaydon225 Probably,0,0,probably,0.0,0.0,Neutral
1624,2022-03-16 08:33:58+00:00,Aylaazari,@Jaydon225 Damnnnnnnnn,0,0,damnnnnnnnn,0.0,0.0,Neutral
1626,2022-03-15 20:36:21+00:00,Aylaazari,"@dutchesexy @johnysky22 That is why he did his own thing now, odogwu 😂",0,0,that is why he did his own thing now odogwu,1.0,0.6,Positive
1627,2022-03-15 16:47:32+00:00,Aylaazari,@Jaydon225 @Cappadiszle Hmm 😂,0,0,hmm,0.0,0.0,Neutral
1629,2022-03-15 00:23:39+00:00,Aylaazari,"These lines omgggggg 🤣 😂 
Are you a broom?
Are you a Banana?? #AshewoSpace https://t.co/K0VmAJeaHB",0,0,these lines omgggggg are you broom are you banana,0.0,0.0,Neutral
1630,2022-03-15 00:20:50+00:00,Aylaazari,@Curious_Jonn @ApostateAfrican What is it now!!,0,0,what is it now,0.0,0.0,Neutral
1631,2022-03-14 20:19:34+00:00,Aylaazari,@Jaydon225 Stopppp,0,0,stopppp,0.0,0.0,Neutral
1632,2022-03-14 17:31:49+00:00,Aylaazari,@gabpet45 @SLIMBERRYCOLLE2 @Bombey465376721 @erigganewmoney From someone with a pencil as a urine stick,1,0,someone with pencil as urine stick,0.0,0.0,Neutral
1633,2022-03-14 17:30:32+00:00,Aylaazari,@mykael_yuddy Pls tell us. I easily get grossed out so I don’t to see but I’m so curious,0,0,pls tell us i easily get grossed out so i don t see but i m so curious,0.9166666666666667,0.16666666666666669,Positive
1634,2022-03-14 17:30:05+00:00,Aylaazari,@Jaydon225 @mykael_yuddy Jide I don’t want to see but I want to see. Tell me 😂 plsss,0,0,jide i don t want see but i want see tell me plsss,0.0,0.0,Neutral
1635,2022-03-14 09:23:42+00:00,Aylaazari,@lumumba57 @PeccaviConsults No one said anything about trusting anybody tho,1,0,no one said anything about trusting anybody tho,0.0,0.0,Neutral
1636,2022-03-13 23:44:58+00:00,Aylaazari,@blaqmayor_ @Coldflames_01 @YinkaDerek In a country with over 300million ppl you are coming to gloat about one gf 😂,2,1,country with over 300million ppl you are coming gloat about one gf,0.0,0.0,Neutral
1637,2022-03-13 11:59:45+00:00,Aylaazari,@dn_atheist Link…,0,0,link,0.0,0.0,Neutral
1638,2022-03-13 11:45:07+00:00,Aylaazari,@rexmainz Asinnnnn. I get super shy and irritated at the same time.,0,0,asinnnnn i get super shy irritated at same time,0.4305555555555555,-0.05555555555555556,Negative
1639,2022-03-11 20:31:40+00:00,Aylaazari,@urch_diya @Zen_firee @Nessa_Bloom Lol buy it!,1,0,lol buy it,0.7,1.0,Positive
1640,2022-03-11 20:30:47+00:00,Aylaazari,"@Nessa_Bloom Lmao, brokenness issa bitch.",1,0,lmao brokenness issa bitch,1.0,0.6,Positive
1641,2022-03-10 18:11:49+00:00,Aylaazari,@AishaYesufu Is the current Vice President not a Pastor from@this same RCCG what changed? Lmao 🤣,7,0,is current vice president not pastor same rccg what changed lmao,0.5083333333333333,0.19999999999999998,Positive
1642,2022-03-09 23:46:27+00:00,Aylaazari,"@oredunbi Niacinamide, and Alpha alburtin by The Ordinary would help you hun",0,0,niacinamide alpha alburtin by ordinary would help you hun,0.5,-0.25,Negative
1643,2022-03-09 23:43:15+00:00,Aylaazari,@niacerise Disgusting!!,1,0,disgusting,1.0,-1.0,Negative
1644,2022-03-09 23:38:07+00:00,Aylaazari,"@DavidHundeyin @JudeFeranmi Finally, seeing what you look like.👍🏽",0,0,finally seeing what you look like,1.0,0.0,Neutral
1645,2022-03-09 20:59:48+00:00,Aylaazari,@nataleebfitness Wow. When we think it would end with the old generation.,5,0,wow when we think it would end with old generation,0.6,0.1,Positive
1646,2022-03-09 01:40:14+00:00,Aylaazari,@Thegrey8 @mykael_yuddy @MrMekzy_ @Jaydon225 Pls free Jide. The day will soon reach 😂,1,0,pls free jide day will soon reach,0.8,0.4,Positive
1648,2022-03-09 01:36:19+00:00,Aylaazari,@dewoyin_ Sending hugs ❤️,0,0,sending hugs,0.0,0.0,Neutral
1649,2022-03-08 23:42:02+00:00,Aylaazari,@Apple Same M1 that suddenly made my Mac start decreasing in ba3 power? Or that heats up? Pls no thank you,0,0,same m1 that suddenly made my mac start decreasing ba3 power or that heats up pls no thank you,0.3125,0.0,Neutral
1650,2022-03-08 22:10:01+00:00,Aylaazari,@T0bey_ @thisisehis Invasive plix.,0,0,invasive plix,0.0,0.0,Neutral
1651,2022-03-08 13:21:42+00:00,Aylaazari,@whitejudge Lol yeah. Stopped at 99 tho.,0,0,lol yeah stopped at 99 tho,0.7,0.8,Positive
1652,2022-03-08 04:51:37+00:00,Aylaazari,@whitejudge One Piece,0,0,one piece,0.0,0.0,Neutral
1653,2022-03-07 15:58:26+00:00,Aylaazari,@pedykruz Eii odowgu,0,0,eii odowgu,0.0,0.0,Neutral
1655,2022-03-07 15:29:07+00:00,Aylaazari,@SlickPrecious @mykael_yuddy But who have it to you?,0,0,but who have it you,0.0,0.0,Neutral
1656,2022-03-07 14:46:06+00:00,Aylaazari,@Jonajey_himself @novieverest Jesus 🤦🏽‍♀️,2,0,jesus,0.0,0.0,Neutral
1657,2022-03-07 14:45:31+00:00,Aylaazari,@TRAtheist This is so sad and scary,1,0,this is so sad scary,1.0,-0.5,Negative
1658,2022-03-07 14:45:07+00:00,Aylaazari,@greekegoi Perhaps do something similar,1,0,perhaps do something similar,0.4,0.0,Neutral
1659,2022-03-07 14:25:42+00:00,Aylaazari,@Mouettedelouest @Femen_France Okkkk Uhm 😶,0,0,okkkk uhm,0.0,0.0,Neutral
1660,2022-03-07 14:24:21+00:00,Aylaazari,@gambitvictor1 @dn_atheist @mykael_yuddy Eiiiii 🤣 I’m screaming,1,0,eiiiii i m screaming,0.0,0.0,Neutral
1662,2022-03-07 13:26:31+00:00,Aylaazari,"@asemota I was talking to friend recently and I asked if there were African philosophers the kinds of Hume or Kant, even if their thoughts weren’t penned down, just basically if there were any thinkers ppl listened to?",0,0,i was talking friend recently i asked if there were african philosophers kinds hume or kant even if their thoughts weren t penned down just basically if there were any thinkers ppl listened,0.17962962962962967,-0.051851851851851864,Negative
1663,2022-03-07 11:37:32+00:00,Aylaazari,@KHAMRlE @JaYunnaMonae Exactly,0,0,exactly,0.25,0.25,Positive
1664,2022-03-07 11:34:30+00:00,Aylaazari,@legiontherapper @chris__lems @Internetxplora I’m tired 😂,1,0,i m tired,0.7,-0.4,Negative
1665,2022-03-07 07:10:16+00:00,Aylaazari,@tayoewuoso I get it but this this is too slow,1,0,i get it but this this is too slow,0.39999999999999997,-0.30000000000000004,Negative
1666,2022-03-07 07:06:31+00:00,Aylaazari,"@TRAtheist When you read tweets like this and you see women who say they hate men, you can sometimes sympathize with them. How would the workforce you do treasure exist without women to bare your staff in the first place. 

Ugh, humans suck pls",0,0,when you read tweets like this you see women who say they hate men you can sometimes sympathize with them how would workforce you do treasure exist without women bare your staff first place ugh humans suck pls,0.4444444444444444,-0.16666666666666666,Negative
1667,2022-03-07 07:02:53+00:00,Aylaazari,@Internetxplora 🤣 stop already. It’s been almost two years. How slow can you get??,495,12,stop already it s been almost two years how slow can you get,0.39999999999999997,-0.30000000000000004,Negative
1668,2022-03-07 07:00:26+00:00,Aylaazari,"@cooldamxbone What’s DM?
Im sorry I can be a Luddite sometimes.",0,0,what s dm im sorry i can be luddite sometimes,1.0,-0.5,Negative
1669,2022-03-07 06:59:26+00:00,Aylaazari,@cooldamxbone Okurrr. Let me look for it. I’m not even a patient person.,0,0,okurrr let me look it i m not even patient person,0.0,0.0,Neutral
1670,2022-03-07 06:58:46+00:00,Aylaazari,"@realchristabel @cooldamxbone 😆 ikr 
Is it a Nigerian Movie? Perhaps with Pete? 😂this is getting so hilarious",0,0,ikr is it nigerian movie perhaps with pete this is getting so hilarious,1.0,0.5,Positive
1671,2022-03-07 06:49:13+00:00,Aylaazari,@cooldamxbone A Queen,0,0,queen,0.0,0.0,Neutral
1672,2022-03-07 06:47:28+00:00,Aylaazari,@cooldamxbone Lol why?,0,0,lol why,0.7,0.8,Positive
1673,2022-03-07 01:53:24+00:00,Aylaazari,@Postsubman Who is Bam bam and teddy A?,0,0,who is bam bam teddy,0.0,0.0,Neutral
1674,2022-03-07 01:29:42+00:00,Aylaazari,"@cooldamxbone Asin ehn, first thing I said was Omg 😱!",0,0,asin ehn first thing i said was omg,0.3333333333333333,0.3125,Positive
1675,2022-03-06 23:54:51+00:00,Aylaazari,@raji_timothy @Abigailseth4 It’s your mother taking the nine months of her life to vomit garbage like you I pity and blame.,0,0,it s your mother taking nine months her life vomit garbage like you i pity blame,0.2,-0.1,Negative
1676,2022-03-06 23:08:46+00:00,Aylaazari,@ulxma Hehehee 🤣. Very disturbed person,0,0,hehehee very disturbed person,0.3,0.2,Positive
1677,2022-03-06 23:08:06+00:00,Aylaazari,@EdoFirstLady @SammieLaolu @DejiNotDope Lol you actually have a problem,5,0,lol you actually have problem,0.39999999999999997,0.4,Positive
1678,2022-03-06 22:48:05+00:00,Aylaazari,@mykael_yuddy Why use conglomeration 🤣???,0,0,why use conglomeration,0.0,0.0,Neutral
1679,2022-03-06 17:22:44+00:00,Aylaazari,@OjoObaRihanot @Ambassador_MET Who even said she was not a single Mother. Women just have it hard on all sides mann,2,0,who even said she was not single mother women just have it hard all sides mann,0.37797619047619047,-0.1279761904761905,Negative
1680,2022-03-06 17:21:36+00:00,Aylaazari,@OjoObaRihanot @Thegrey8 Don’t mind them.,1,0,don t mind them,0.0,0.0,Neutral
1681,2022-03-06 17:10:56+00:00,Aylaazari,@meziemjanet I love the virility of Yoruba stews. Always always my goto,0,0,i love virility yoruba stews always always my goto,0.6,0.5,Positive
1682,2022-03-06 17:10:15+00:00,Aylaazari,@meziemjanet Lie!,0,0,lie,0.0,0.0,Neutral
1683,2022-03-06 17:09:30+00:00,Aylaazari,@amad1oha @obarandp @Letter_to_Jack Asin ehn,1,0,asin ehn,0.0,0.0,Neutral
1684,2022-03-06 14:06:36+00:00,Aylaazari,@IbadanSheriff @dicashi @Postsubman E pain you o,0,0,e pain you o,0.0,0.0,Neutral
1685,2022-03-06 14:04:06+00:00,Aylaazari,"@IbadanSheriff @Postsubman The air bags in your brain are deflated. If she cannot feed there is no how she can breast feed. 
Do u live in the same house with her? Do you know if she had money for the next meal, or if her landlord was threatening to evict her. Useless ppl like you just like to point fingers",3,0,air bags your brain are deflated if she cannot feed there is no how she can breast feed do u live same house with her do you know if she had money next meal or if her landlord was threatening evict her useless ppl like you just like point fingers,0.20625,-0.09090909090909091,Negative
1686,2022-03-06 14:02:24+00:00,Aylaazari,@dicashi @IbadanSheriff @Postsubman She has to eat before she can breast feed! use the air holes in your skull to sip common sense.,0,0,she has eat before she can breast feed use air holes your skull sip common sense,0.5,-0.3,Negative
1687,2022-03-06 14:01:42+00:00,Aylaazari,"@DehrykOfficial Do you know if she was a single mother? 
Don’t you know she has to feed before she effectively produce breast milk.
Do you know if she didn’t have to money for a roof over her head?
 Do you know how many family members she may have yo support?",0,0,do you know if she was single mother don t you know she has feed before she effectively produce breast milk do you know if she didn t have money roof over her head do you know how many family members she may have yo support,0.5047619047619047,0.3428571428571428,Positive
1688,2022-03-06 13:39:19+00:00,Aylaazari,@IbadanSheriff @Postsubman You must think women manufacture milk from their breast by breathing fresh air.,11,0,you must think women manufacture milk their breast by breathing fresh air,0.5,0.3,Positive
1689,2022-03-06 13:21:18+00:00,Aylaazari,@eugenelexy @Postsubman Lol most ppl would insult you for this. But you are right. Stick to the rules!,5,1,lol most ppl would insult you this but you are right stick rules,0.5785714285714286,0.5523809523809523,Positive
1690,2022-03-06 13:19:17+00:00,Aylaazari,"@Postsubman Nothing may have happened, infant mortality rate is high in Nigeria and leaving the baby to people who probably didn’t pay enough attention to the child could have been a factor. Perhaps she also didn’t have money to feed the child and so had to go to work that early. So sad 🫂",14,0,nothing may have happened infant mortality rate is high nigeria leaving baby people who probably didn t pay enough attention child could have been factor perhaps she also didn t have money feed child so had go work that early so sad,0.585,-0.06,Negative
1691,2022-03-06 13:16:40+00:00,Aylaazari,"@obarandp @Letter_to_Jack The same burna that just walks from post to post 🤣, go and watch his O2 performance  before you come here and start disturbing 🤣 ya funny sha.",0,0,same burna that just walks post post go watch his o2 performance before you come here start disturbing ya funny sha,0.6416666666666667,-0.08333333333333333,Negative
1692,2022-03-06 13:14:07+00:00,Aylaazari,"@Jaydon225 @iam_doctormayor Whattt!!! 😂 I was like what am I top tier to, before I saw this.  I’m super surprised! Jide mi. 😘",1,0,whattt i was like what am i top tier before i saw this i m super surprised jide mi,0.6888888888888888,0.3194444444444444,Positive
1693,2022-03-06 11:21:59+00:00,Aylaazari,"@Letter_to_Jack Singers who are also Dancers tend to give better shows, eg Yemi alade , same goes for p square and Mj",4,0,singers who are also dancers tend give better shows eg yemi alade same goes p square mj,0.3125,0.25,Positive
1694,2022-03-06 01:42:39+00:00,Aylaazari,"@JhonnyWhite69 😭 this is meee rn, after eating 3 hamburgers at once and still having four left. Should I throw it away 😩????",0,0,this is meee rn after eating 3 hamburgers at once still having four left should i throw it away,0.0,0.0,Neutral
1695,2022-03-06 01:28:39+00:00,Aylaazari,@gbengadewoyin Hmmm,0,0,hmmm,0.0,0.0,Neutral
1696,2022-03-06 01:18:05+00:00,Aylaazari,@gbengadewoyin 🤦🏽‍♀️ 😂 you are not stopping,0,0,you are not stopping,0.0,0.0,Neutral
1699,2022-03-05 16:42:18+00:00,Aylaazari,@Ter94353588 @DavidHundeyin Goliath is fiction,1,0,goliath is fiction,0.0,0.0,Neutral
1700,2022-03-04 19:43:45+00:00,Aylaazari,@connuxandre @_PLICE Rubbish. You big nose and hollow skulls was your doing I suppose.,0,0,rubbish you big nose hollow skulls was your doing i suppose,0.07500000000000001,-0.05,Negative
1701,2022-03-04 19:43:00+00:00,Aylaazari,@_PLICE No you are just insolent,0,0,no you are just insolent,0.0,0.0,Neutral
1702,2022-03-04 19:42:43+00:00,Aylaazari,@Victoryobinna12 @gbengadewoyin @Polymath100 @Bobby46591530 The Misfortune is the sadness and misery you get when ever you commit a sin and feel you have to beg for forgiveness errtyme Hunny,1,0,misfortune is sadness misery you get when ever you commit sin feel you have beg forgiveness errtyme hunny,0.0,0.0,Neutral
1703,2022-03-04 18:35:10+00:00,Aylaazari,@_PLICE Not frustrated Men trying to ridicule things black woman can’t control. Nonsense!,0,0,not frustrated men trying ridicule things black woman can t control nonsense,0.31666666666666665,0.07083333333333333,Positive
1704,2022-03-04 18:29:30+00:00,Aylaazari,@Victoryobinna12 @gbengadewoyin @Polymath100 @Bobby46591530 You words are also disgusting 🤢,4,0,you words are also disgusting,1.0,-1.0,Negative
1705,2022-03-03 22:40:18+00:00,Aylaazari,@Curious_Jonn @Thegrey8 Try Queens Belfast.,1,0,try queens belfast,0.0,0.0,Neutral
1706,2022-03-03 14:48:05+00:00,Aylaazari,@1Raynfall @omolola055 @abiodun_impact @Wizarab10 Again… hmmm,1,0,again hmmm,0.0,0.0,Neutral
1707,2022-03-03 14:46:59+00:00,Aylaazari,@WhoIsPeak Didn’t say it was bad was replying to what he said. It’s also not true about America m.,0,0,didn t say it was bad was replying what he said it s also not true about america m,0.6583333333333333,-0.4374999999999999,Negative
1708,2022-03-03 11:11:12+00:00,Aylaazari,@WhoIsPeak I lived in China for 8 years and there is heavy surveillance and drastic methods to control and prohibit any form of speech that doesn’t suit the narrative they want the public to be privy too or even deliberate on . It’s not western “propaganda” lol it’s the reality.,1,0,i lived china 8 years there is heavy surveillance drastic methods control prohibit any form speech that doesn t suit narrative they want public be privy too or even deliberate it s not western propaganda lol it s reality,0.2733333333333333,0.1,Positive
1709,2022-03-03 02:41:30+00:00,Aylaazari,@SoloFlow786 @FredSchultz35 He had owned the dance and changed it as he saw fit! IQ over the roof I’m sure,11,0,he had owned dance changed it as he saw fit iq over roof i m sure,0.6444444444444444,0.5,Positive
1710,2022-03-02 22:13:06+00:00,Aylaazari,@thisisehis Beware of scammers sha,0,0,beware scammers sha,0.0,0.0,Neutral
1711,2022-03-02 22:12:26+00:00,Aylaazari,@Overlyplatonic @CosmicSkeptic Until?? 😂,2,0,until,0.0,0.0,Neutral
1712,2022-03-02 21:46:28+00:00,Aylaazari,@Jaydon225 Even simple Part is a prblem 😂,0,0,even simple part is prblem,0.35714285714285715,0.0,Neutral
1714,2022-03-02 18:11:07+00:00,Aylaazari,"@Postsubman I tried not to blink so I won’t miss anything, 😂 still. This okoto",1,0,i tried not blink so i won t miss anything still this okoto,0.0,0.0,Neutral
1715,2022-03-02 03:20:14+00:00,Aylaazari,@nonstopez1629 @riceballchann @monkeydgoat Till date we can’t forgive her for that,0,0,till date we can t forgive her that,0.0,0.0,Neutral
1716,2022-03-02 02:20:17+00:00,Aylaazari,@riceballchann @monkeydgoat I would write a book on why she is a nuisance,0,0,i would write book why she is nuisance,0.0,0.0,Neutral
1717,2022-03-02 02:19:52+00:00,Aylaazari,@NeoQueen__Bri @monkeydgoat Haha,1,0,haha,0.3,0.2,Positive
1718,2022-03-02 02:19:44+00:00,Aylaazari,@monkeydgoat Zoro/ Luffy,0,0,zoro luffy,0.0,0.0,Neutral
1719,2022-03-02 02:19:16+00:00,Aylaazari,@monkeydgoat Ofcos,0,0,ofcos,0.0,0.0,Neutral
1720,2022-03-02 02:19:07+00:00,Aylaazari,@monkeydgoat One piece,0,0,one piece,0.0,0.0,Neutral
